Boughts for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Bought,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-12-04 03:59:50,LTC,"Bought 0.9657 LTC/ZAR @ 2,920",B_LTC_190,24d8d262,0.96570000,2920.00,2819.84,0.00,0.00,0.00
2021-12-04 03:59:50,LTC,"Bought 0.0343 LTC/ZAR @ 2,920",B_LTC_191,03ea8bb2,0.03430000,2919.83,100.15,0.00,0.00,0.00
2021-12-04 04:54:22,LTC,"Bought 0.4405 LTC/ZAR @ 2,857",B_LTC_193,c157d2ea,0.44050000,2856.98,1258.50,0.00,0.00,0.00
2021-12-04 04:54:27,XRP,Bought 300.00 XRP/ZAR @ 14.01,B_XRP_287,326171a3,300.00000000,14.01,4203.00,0.00,0.00,0.00
2021-12-04 04:55:07,XRP,Bought 300.00 XRP/ZAR @ 13.51,B_XRP_288,8edfe536,300.00000000,13.51,4053.00,0.00,0.00,0.00
2021-12-04 04:55:20,XRP,Bought 100.00 XRP/ZAR @ 13.11,B_XRP_289,e04c1d29,100.00000000,13.11,1311.00,0.00,0.00,0.00
2021-12-04 05:04:08,XRP,Bought 100.00 XRP/ZAR @ 13.01,B_XRP_290,d0168dde,100.00000000,13.01,1301.00,0.00,0.00,0.00
2021-12-04 05:04:42,XRP,Bought 100.00 XRP/ZAR @ 12.81,B_XRP_291,39a1386b,100.00000000,12.81,1281.00,0.00,0.00,0.00
2021-12-04 05:04:42,XRP,Bought 100.00 XRP/ZAR @ 12.91,B_XRP_292,95c09081,100.00000000,12.91,1291.00,0.00,0.00,0.00
2021-12-04 05:07:47,ETH,"Bought 0.08 ETH/ZAR @ 64,695",B_ETH_156,01a39602,0.08000000,64695.00,5175.60,0.00,0.00,0.00
2021-12-04 05:25:51,ETH,"Bought 0.03 ETH/ZAR @ 62,754",B_ETH_157,61cafc1e,0.03000000,62754.00,1882.62,0.00,0.00,0.00
2021-12-04 05:25:51,ETH,"Bought 0.03 ETH/ZAR @ 62,754",B_ETH_158,81e361c6,0.03000000,62754.00,1882.62,0.00,0.00,0.00
2021-12-04 05:25:52,ETH,"Bought 0.04 ETH/ZAR @ 62,754",B_ETH_159,362844c4,0.04000000,62754.00,2510.16,0.00,0.00,0.00
2021-12-05 00:33:05,LTC,"Bought 1.8553 LTC/ZAR @ 2,695",B_LTC_195,5ec38df4,1.85530000,2695.00,5000.03,0.00,0.00,0.00
2021-12-05 00:33:06,LTC,"Bought 0.1447 LTC/ZAR @ 2,695",B_LTC_196,e3629765,0.14470000,2694.96,389.96,0.00,0.00,0.00
2021-12-06 06:48:53,LTC,"Bought 0.5804 LTC/ZAR @ 2,474",B_LTC_198,f5bdb0d9,0.58040000,2473.98,1435.90,0.00,0.00,0.00
2021-12-06 06:49:29,LTC,"Bought 0.2021 LTC/ZAR @ 2,474",B_LTC_199,58e547a6,0.20210000,2473.97,499.99,0.00,0.00,0.00
2021-12-06 06:49:31,LTC,"Bought 0.9798 LTC/ZAR @ 2,474",B_LTC_200,8cdeb15a,0.97980000,2473.99,2424.02,0.00,0.00,0.00
2021-12-10 11:52:21,LTC,"Bought 0.37 LTC/ZAR @ 2,523",B_LTC_201,e86943a1,0.37000000,2523.00,933.51,0.00,0.00,0.00
2021-12-10 14:58:22,LTC,"Bought 3.2606 LTC/ZAR @ 2,480",B_LTC_203,f76362ab,3.26060000,2480.00,8086.28,0.00,0.00,0.00
2021-12-11 10:22:24,LTC,"Bought 0.1568 LTC/ZAR @ 2,510",B_LTC_205,f5b2ac59,0.15680000,2509.95,393.56,0.00,0.00,0.00
2021-12-11 11:23:02,LTC,"Bought 1.8432 LTC/ZAR @ 2,510",B_LTC_206,5fbe16d9,1.84320000,2510.00,4626.43,0.00,0.00,0.00
2021-12-13 13:47:04,XRP,Bought 337.00 XRP/ZAR @ 13.33,B_XRP_293,7443aea7,337.00000000,13.33,4492.21,0.00,0.00,0.00
2021-12-13 15:18:27,LTC,"Bought 2.0653 LTC/ZAR @ 2,420",B_LTC_207,243d7916,2.06530000,2420.00,4998.02,0.00,0.00,0.00
2021-12-13 15:18:36,LTC,"Bought 0.3795 LTC/ZAR @ 2,420",B_LTC_208,11c4bb5c,0.37950000,2420.00,918.39,0.00,0.00,0.00
2021-12-24 19:41:24,XRP,"Bought 5,062.00 XRP/ZAR @ 14.74",B_XRP_294,966e06a7,5062.00000000,14.74,74613.88,0.00,0.00,0.00

Solds for FY,2022
Date,Currency,Description,Trans Ref,Lot Ref,Qty Sold,Unit Cost (ZAR),Total Cost (ZAR),Proceeds (ZAR),Profit (ZAR),Fee (ZAR)
2021-03-03 10:26:26,XBT,"Sold 0.001459 BTC/ZAR @ 788,875",S_XBT_036,240cd3d5,-0.00145900,722000.00,1053.40,1150.96,97.56,0.00
2021-03-03 11:20:34,XBT,"Sold 0.0015 BTC/ZAR @ 795,000",S_XBT_037,240cd3d5,-0.00150000,722000.00,1083.00,1192.50,109.50,0.00
2021-03-03 12:39:21,ETH,"Sold 0.05 ETH/ZAR @ 24,840",S_ETH_013,ef4eca27,-0.00020066,25300.00,5.08,4.98,-0.09,0.00
2021-03-03 12:39:21,ETH,"Sold 0.05 ETH/ZAR @ 24,840",S_ETH_013,cf7b915f,-0.02099100,25449.95,534.22,521.42,-12.80,0.00
2021-03-03 12:39:21,ETH,"Sold 0.05 ETH/ZAR @ 24,840",S_ETH_013,9a99282c,-0.02880834,25449.91,733.17,715.60,-17.57,0.00
2021-03-06 18:03:41,ETH,"Sold 0.05 ETH/ZAR @ 25,200",S_ETH_014,9a99282c,-0.01828966,25449.91,465.47,460.90,-4.57,0.00
2021-03-06 18:03:41,ETH,"Sold 0.05 ETH/ZAR @ 25,200",S_ETH_014,286f6d1a,-0.03171034,25449.84,807.02,799.10,-7.92,0.00
2021-03-06 18:18:33,ETH,"Sold 0.05 ETH/ZAR @ 25,251",S_ETH_015,286f6d1a,-0.00020066,25449.84,5.11,5.07,-0.04,0.00
2021-03-06 18:18:33,ETH,"Sold 0.05 ETH/ZAR @ 25,251",S_ETH_015,068b3f2a,-0.04979934,25501.00,1269.93,1257.48,-12.45,0.00
2021-03-06 18:19:50,ETH,"Sold 0.05 ETH/ZAR @ 25,282",S_ETH_016,068b3f2a,-0.05000000,25501.00,1275.05,1264.10,-10.95,0.00
2021-03-06 20:59:51,ETH,"Sold 0.05 ETH/ZAR @ 25,967",S_ETH_017,068b3f2a,-0.00020066,25501.00,5.12,5.21,0.09,0.00
2021-03-06 20:59:51,ETH,"Sold 0.05 ETH/ZAR @ 25,967",S_ETH_017,28bedb6b,-0.04979934,25425.00,1266.15,1293.14,26.99,0.00
2021-03-06 21:02:25,ETH,"Sold 0.0475 ETH/ZAR @ 26,055",S_ETH_018,28bedb6b,-0.04750000,25425.00,1207.69,1237.61,29.92,0.00
2021-03-06 21:02:25,ETH,"Sold 0.0025 ETH/ZAR @ 26,056",S_ETH_019,28bedb6b,-0.00250000,25425.00,63.56,65.14,1.58,0.00
2021-03-06 21:18:28,ETH,"Sold 0.10 ETH/ZAR @ 25,712",S_ETH_020,28bedb6b,-0.00020066,25425.00,5.10,5.16,0.06,0.00
2021-03-06 21:18:28,ETH,"Sold 0.10 ETH/ZAR @ 25,712",S_ETH_020,41dc1e26,-0.09979934,24950.00,2489.99,2566.04,76.05,0.00
2021-03-06 22:31:17,ETH,"Sold 0.10 ETH/ZAR @ 26,060",S_ETH_021,41dc1e26,-0.00020066,24950.00,5.01,5.23,0.22,0.00
2021-03-06 22:31:17,ETH,"Sold 0.10 ETH/ZAR @ 26,060",S_ETH_021,caa4c0f5,-0.09979934,24601.00,2455.16,2600.77,145.61,0.00
2021-03-07 00:21:47,ETH,"Sold 0.05 ETH/ZAR @ 26,300",S_ETH_022,caa4c0f5,-0.00020066,24601.00,4.94,5.28,0.34,0.00
2021-03-07 00:21:47,ETH,"Sold 0.05 ETH/ZAR @ 26,300",S_ETH_022,dfbf52e2,-0.04979934,25715.00,1280.59,1309.72,29.13,0.00
2021-03-07 23:40:50,ETH,"Sold 0.05 ETH/ZAR @ 26,500",S_ETH_023,dfbf52e2,-0.05000000,25715.00,1285.75,1325.00,39.25,0.00
2021-03-08 05:08:47,ETH,"Sold 0.05 ETH/ZAR @ 26,700",S_ETH_024,dfbf52e2,-0.00020066,25715.00,5.16,5.36,0.20,0.00
2021-03-08 05:08:47,ETH,"Sold 0.05 ETH/ZAR @ 26,700",S_ETH_024,6d2fba2f,-0.03266000,29239.74,954.97,872.02,-82.95,0.00
2021-03-08 05:08:47,ETH,"Sold 0.05 ETH/ZAR @ 26,700",S_ETH_024,13766b4a,-0.01713934,28949.97,496.18,457.62,-38.56,0.00
2021-03-08 05:53:17,ETH,"Sold 0.016304 ETH/ZAR @ 26,950",S_ETH_025,13766b4a,-0.01630400,28949.97,472.00,439.39,-32.61,0.00
2021-03-08 05:53:22,ETH,"Sold 0.021789 ETH/ZAR @ 26,950",S_ETH_026,13766b4a,-0.00109866,28949.97,31.81,29.61,-2.20,0.00
2021-03-08 05:53:22,ETH,"Sold 0.021789 ETH/ZAR @ 26,950",S_ETH_026,6bec0869,-0.02069034,28659.83,592.98,557.60,-35.38,0.00
2021-03-08 05:54:04,ETH,"Sold 0.011907 ETH/ZAR @ 26,950",S_ETH_027,6bec0869,-0.01190700,28659.83,341.25,320.89,-20.36,0.00
2021-03-08 09:55:26,XRP,Sold 165.00 XRP/ZAR @ 7.26,S_XRP_007,ffd2f4c5,-119.00000000,8.39,998.41,863.94,-134.47,0.00
2021-03-08 09:55:26,XRP,Sold 165.00 XRP/ZAR @ 7.26,S_XRP_007,97ea152c,-46.00000000,8.28,380.88,333.96,-46.92,0.00
2021-03-08 10:00:36,XRP,Sold 170.00 XRP/ZAR @ 7.48,S_XRP_008,97ea152c,-74.00000000,8.28,612.72,553.52,-59.20,0.00
2021-03-08 10:00:36,XRP,Sold 170.00 XRP/ZAR @ 7.48,S_XRP_008,b2970fe4,-96.00000000,8.19,786.24,718.08,-68.16,0.00
2021-03-08 11:58:11,XBT,"Sold 0.002 BTC/ZAR @ 792,000",S_XBT_038,240cd3d5,-0.00200000,722000.00,1444.00,1584.00,140.00,0.00
2021-03-08 15:19:36,ETH,"Sold 0.05 ETH/ZAR @ 27,200",S_ETH_028,6bec0869,-0.00229366,28659.83,65.74,62.39,-3.35,0.00
2021-03-08 15:19:36,ETH,"Sold 0.05 ETH/ZAR @ 27,200",S_ETH_028,45fb9711,-0.03603400,27750.74,999.97,980.12,-19.85,0.00
2021-03-08 15:19:36,ETH,"Sold 0.05 ETH/ZAR @ 27,200",S_ETH_028,01bdd2de,-0.01167234,27399.99,319.82,317.49,-2.33,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S_XBT_039,240cd3d5,-0.00392954,722000.00,2837.13,3194.72,357.59,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S_XBT_039,e299e6f8,-0.00500000,701000.00,3505.00,4065.00,560.00,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S_XBT_039,73324cd4,-0.00500000,691000.00,3455.00,4065.00,610.00,0.00
2021-03-08 20:44:30,XBT,"Sold 0.015 BTC/ZAR @ 813,000",S_XBT_039,bede0364,-0.00107046,685100.00,733.37,870.28,136.91,0.00
2021-03-08 21:10:57,XBT,"Sold 0.0015 BTC/ZAR @ 812,682",S_XBT_040,bede0364,-0.00150000,685100.00,1027.65,1219.02,191.37,0.00
2021-03-08 23:49:22,LTC,"Sold 0.2187 LTC/ZAR @ 2,995",S_LTC_016,2541eb59,-0.00026543,1956.00,0.52,0.79,0.28,0.00
2021-03-08 23:49:22,LTC,"Sold 0.2187 LTC/ZAR @ 2,995",S_LTC_016,65152012,-0.21843457,3509.97,766.70,654.21,-112.49,0.00
2021-03-08 23:50:09,LTC,"Sold 0.1813 LTC/ZAR @ 2,995",S_LTC_017,65152012,-0.06646543,3509.97,233.29,199.06,-34.23,0.00
2021-03-08 23:50:09,LTC,"Sold 0.1813 LTC/ZAR @ 2,995",S_LTC_017,8d3b42ab,-0.11483457,3488.97,400.65,343.93,-56.73,0.00
2021-03-09 01:29:38,XBT,"Sold 0.0015 BTC/ZAR @ 829,000",S_XBT_041,bede0364,-0.00150000,685100.00,1027.65,1243.50,215.85,0.00
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S_LTC_018,8d3b42ab,-0.02846543,3488.97,99.32,86.68,-12.64,0.00
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S_LTC_018,f856c0cc,-0.20690000,3474.96,718.97,630.01,-88.96,0.00
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S_LTC_018,54c67bcb,-0.08080000,3475.00,280.78,246.03,-34.75,0.00
2021-03-09 02:26:24,LTC,"Sold 0.4877 LTC/ZAR @ 3,045",S_LTC_018,b813c4ce,-0.17153457,3439.99,590.08,522.32,-67.76,0.00
2021-03-09 02:27:00,LTC,"Sold 0.0123 LTC/ZAR @ 3,045",S_LTC_019,b813c4ce,-0.01230000,3439.99,42.31,37.45,-4.86,0.00
2021-03-09 03:21:18,LTC,"Sold 0.50 LTC/ZAR @ 3,095",S_LTC_020,b813c4ce,-0.10676543,3439.99,367.27,330.44,-36.83,0.00
2021-03-09 03:21:18,LTC,"Sold 0.50 LTC/ZAR @ 3,095",S_LTC_020,f712f2c7,-0.29360000,3404.97,999.70,908.69,-91.01,0.00
2021-03-09 03:21:18,LTC,"Sold 0.50 LTC/ZAR @ 3,095",S_LTC_020,b551c2f9,-0.09963457,3374.98,336.26,308.37,-27.90,0.00
2021-03-09 05:53:20,XBT,"Sold 0.003 BTC/ZAR @ 848,550",S_XBT_042,bede0364,-0.00092954,685100.00,636.83,788.76,151.93,0.00
2021-03-09 05:53:20,XBT,"Sold 0.003 BTC/ZAR @ 848,550",S_XBT_042,e96a293e,-0.00207046,678100.00,1403.98,1756.89,352.91,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S_ETH_029,01bdd2de,-0.02482366,27399.99,680.17,714.92,34.75,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S_ETH_029,ad45188b,-0.03724100,26851.86,999.99,1072.54,72.55,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S_ETH_029,08aee054,-0.03800100,26314.83,999.99,1094.43,94.44,0.00
2021-03-09 05:55:53,ETH,"Sold 0.103872 ETH/ZAR @ 28,800",S_ETH_029,7179c336,-0.00380634,26029.88,99.08,109.62,10.54,0.00
2021-03-09 06:00:46,LTC,"Sold 0.4674 LTC/ZAR @ 3,145",S_LTC_021,b551c2f9,-0.19656543,3374.98,663.41,618.20,-45.21,0.00
2021-03-09 06:00:46,LTC,"Sold 0.4674 LTC/ZAR @ 3,145",S_LTC_021,a340c47b,-0.17990000,3279.99,590.07,565.78,-24.29,0.00
2021-03-09 06:00:46,LTC,"Sold 0.4674 LTC/ZAR @ 3,145",S_LTC_021,c3a32c35,-0.09093457,3278.96,298.17,285.99,-12.18,0.00
2021-03-09 06:01:34,LTC,"Sold 0.1337 LTC/ZAR @ 3,145",S_LTC_022,c3a32c35,-0.03406543,3278.96,111.70,107.13,-4.57,0.00
2021-03-09 06:01:34,LTC,"Sold 0.1337 LTC/ZAR @ 3,145",S_LTC_022,118eb453,-0.09963457,3214.98,320.32,313.35,-6.98,0.00
2021-03-10 12:34:13,XBT,"Sold 0.003 BTC/ZAR @ 865,000",S_XBT_043,e96a293e,-0.00292954,678100.00,1986.52,2534.05,547.53,0.00
2021-03-10 12:34:13,XBT,"Sold 0.003 BTC/ZAR @ 865,000",S_XBT_043,cd7ece9f,-0.00007046,671000.00,47.28,60.95,13.67,0.00
2021-03-11 21:09:05,XBT,"Sold 0.002 BTC/ZAR @ 880,087",S_XBT_044,cd7ece9f,-0.00200000,671000.00,1342.00,1760.17,418.17,0.00
2021-03-11 21:16:25,XBT,"Sold 0.003 BTC/ZAR @ 879,666",S_XBT_045,cd7ece9f,-0.00292954,671000.00,1965.72,2577.01,611.29,0.00
2021-03-11 21:16:25,XBT,"Sold 0.003 BTC/ZAR @ 879,666",S_XBT_045,1e2d9f87,-0.00007046,840520.00,59.22,61.98,2.76,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S_XBT_046,1e2d9f87,-0.00042954,840520.00,361.04,378.85,17.82,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S_XBT_046,c18ce7d3,-0.00050000,840520.00,420.26,441.00,20.74,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S_XBT_046,1bfd6532,-0.00018900,840529.10,158.86,166.70,7.84,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S_XBT_046,d67b6f91,-0.00117600,849906.46,999.49,1037.23,37.74,0.00
2021-03-11 23:06:19,XBT,"Sold 0.003 BTC/ZAR @ 882,000",S_XBT_046,7026b4da,-0.00070546,836794.98,590.33,622.22,31.89,0.00
2021-03-12 04:01:04,LTC,"Sold 0.50 LTC/ZAR @ 3,207",S_LTC_023,118eb453,-0.21136543,3214.98,679.54,677.85,-1.69,0.00
2021-03-12 04:01:04,LTC,"Sold 0.50 LTC/ZAR @ 3,207",S_LTC_023,69664138,-0.28863457,3154.97,910.63,925.65,15.02,0.00
2021-03-12 08:24:02,LTC,"Sold 0.40 LTC/ZAR @ 3,239",S_LTC_024,69664138,-0.02826543,3154.97,89.18,91.55,2.38,0.00
2021-03-12 08:24:02,LTC,"Sold 0.40 LTC/ZAR @ 3,239",S_LTC_024,108419e6,-0.32360000,3089.99,999.92,1048.14,48.22,0.00
2021-03-12 08:24:02,LTC,"Sold 0.40 LTC/ZAR @ 3,239",S_LTC_024,f638614c,-0.04813457,2894.98,139.35,155.91,16.56,0.00
2021-03-12 08:54:31,LTC,"Sold 0.40 LTC/ZAR @ 3,281",S_LTC_025,f638614c,-0.29666543,2894.98,858.84,973.36,114.52,0.00
2021-03-12 08:54:31,LTC,"Sold 0.40 LTC/ZAR @ 3,281",S_LTC_025,5944bf5f,-0.10333457,2841.94,293.67,339.04,45.37,0.00
2021-03-12 20:53:39,LTC,"Sold 0.50 LTC/ZAR @ 3,336",S_LTC_026,5944bf5f,-0.05856543,2841.94,166.44,195.37,28.93,0.00
2021-03-12 20:53:39,LTC,"Sold 0.50 LTC/ZAR @ 3,336",S_LTC_026,5428c1e5,-0.18990000,2841.97,539.69,633.51,93.82,0.00
2021-03-12 20:53:39,LTC,"Sold 0.50 LTC/ZAR @ 3,336",S_LTC_026,fe5e0ead,-0.25153457,2784.99,700.52,839.12,138.60,0.00
2021-03-12 21:29:44,LTC,"Sold 0.40 LTC/ZAR @ 3,370",S_LTC_027,fe5e0ead,-0.10746543,2784.99,299.29,362.16,62.87,0.00
2021-03-12 21:29:44,LTC,"Sold 0.40 LTC/ZAR @ 3,370",S_LTC_027,43afda95,-0.29253457,2729.98,798.61,985.84,187.23,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S_LTC_028,43afda95,-0.07376543,2729.98,201.38,252.28,50.90,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S_LTC_028,057beac3,-0.18480000,2704.98,499.88,632.02,132.14,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S_LTC_028,ead438ff,-0.01020000,2674.51,27.28,34.88,7.60,0.00
2021-03-12 22:02:55,LTC,"Sold 0.40 LTC/ZAR @ 3,420",S_LTC_028,01b69607,-0.13123457,2675.00,351.05,448.82,97.77,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S_XBT_047,7026b4da,-0.00048954,836794.98,409.64,440.10,30.45,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S_XBT_047,c8b5680f,-0.00120600,828996.68,999.77,1084.19,84.42,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S_XBT_047,450b4d6b,-0.00121800,820993.43,999.97,1094.98,95.01,0.00
2021-03-13 10:17:48,XBT,"Sold 0.003 BTC/ZAR @ 899,000",S_XBT_047,c4865965,-0.00008646,800997.60,69.25,77.73,8.47,0.00
2021-03-13 11:22:24,LTC,"Sold 0.50 LTC/ZAR @ 3,414",S_LTC_029,01b69607,-0.23236543,2675.00,621.58,793.30,171.72,0.00
2021-03-13 11:22:24,LTC,"Sold 0.50 LTC/ZAR @ 3,414",S_LTC_029,2d556e0f,-0.26763457,2621.00,701.47,913.70,212.24,0.00
2021-03-13 20:57:42,XBT,"Sold 0.003 BTC/ZAR @ 921,499",S_XBT_048,c4865965,-0.00240954,800997.60,1930.04,2220.38,290.35,0.00
2021-03-13 20:57:42,XBT,"Sold 0.003 BTC/ZAR @ 921,499",S_XBT_048,18bfe851,-0.00059046,791996.83,467.64,544.11,76.46,0.00
2021-03-17 07:01:20,LTC,"Sold 0.50 LTC/ZAR @ 3,155",S_LTC_030,2d556e0f,-0.11386543,2621.00,298.44,359.25,60.80,0.00
2021-03-17 07:01:20,LTC,"Sold 0.50 LTC/ZAR @ 3,155",S_LTC_030,a47d91f4,-0.38613457,2567.98,991.58,1218.25,226.67,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S_XBT_049,18bfe851,-0.00067154,791996.83,531.86,590.40,58.54,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S_XBT_049,303bc9a5,-0.00132400,755128.40,999.79,1164.03,164.24,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S_XBT_049,fe3929c3,-0.00130500,766000.00,999.63,1147.32,147.69,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S_XBT_049,54a9cccb,-0.00133100,750999.25,999.58,1170.18,170.60,0.00
2021-03-17 20:23:44,XBT,"Sold 0.005 BTC/ZAR @ 879,176",S_XBT_049,00af6cd7,-0.00036846,742996.28,273.76,323.94,50.18,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S_XBT_050,00af6cd7,-0.00097654,742996.28,725.57,868.14,142.58,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S_XBT_050,f5d6f54f,-0.00135300,738994.83,999.86,1202.82,202.96,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S_XBT_050,738903f5,-0.00135500,737992.62,999.98,1204.60,204.62,0.00
2021-03-17 22:15:23,XBT,"Sold 0.005 BTC/ZAR @ 889,000",S_XBT_050,481c1786,-0.00131546,722000.00,949.76,1169.44,219.68,0.00
2021-03-18 02:31:12,ETH,"Sold 0.10 ETH/ZAR @ 27,810",S_ETH_030,7179c336,-0.03461066,26029.88,900.91,962.52,61.61,0.00
2021-03-18 02:31:12,ETH,"Sold 0.10 ETH/ZAR @ 27,810",S_ETH_030,1fcb23ee,-0.06538934,24005.00,1569.67,1818.48,248.81,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S_XBT_051,481c1786,-0.00006954,722000.00,50.21,60.99,10.78,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S_XBT_051,c0f9beaa,-0.00141400,706994.34,999.69,1240.08,240.39,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S_XBT_051,f91c0fb9,-0.00143800,695000.00,999.41,1261.13,261.72,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S_XBT_051,cf9d56b4,-0.00145500,686996.56,999.58,1276.04,276.46,0.00
2021-03-18 13:23:06,XBT,"Sold 0.005 BTC/ZAR @ 877,000",S_XBT_051,63c804f8,-0.00062346,680994.55,424.57,546.77,122.20,0.00
2021-03-18 15:42:55,XBT,"Sold 0.000315 BTC/ZAR @ 887,000",S_XBT_052,63c804f8,-0.00031500,680994.55,214.51,279.40,64.89,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S_XBT_053,63c804f8,-0.00052954,680994.55,360.61,469.70,109.09,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S_XBT_053,9fde97ed,-0.00146000,684479.45,999.34,1295.02,295.68,0.00
2021-03-18 15:43:40,XBT,"Sold 0.004685 BTC/ZAR @ 887,000",S_XBT_053,5c3d8a02,-0.00269546,884200.00,2383.33,2390.87,7.54,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S_XBT_054,5c3d8a02,-0.00030454,884200.00,269.27,269.98,0.71,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S_XBT_054,ba89eb40,-0.00400000,863000.00,3452.00,3546.12,94.12,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0055 BTC/ZAR @ 886,532",S_XBT_054,49c46d4a,-0.00119546,844000.00,1008.97,1059.81,50.84,0.00
2021-03-18 17:40:35,XBT,"Sold 0.0005 BTC/ZAR @ 886,713",S_XBT_055,49c46d4a,-0.00050000,844000.00,422.00,443.35,21.35,0.00
2021-03-19 05:59:16,LTC,"Sold 0.1469 LTC/ZAR @ 3,063",S_LTC_031,a47d91f4,-0.00326543,2567.98,8.39,10.00,1.62,0.00
2021-03-19 05:59:16,LTC,"Sold 0.1469 LTC/ZAR @ 3,063",S_LTC_031,4030ca01,-0.14363457,2515.98,361.38,439.95,78.57,0.00
2021-03-19 05:59:30,LTC,"Sold 0.158 LTC/ZAR @ 3,063",S_LTC_032,4030ca01,-0.15800000,2515.98,397.52,483.95,86.43,0.00
2021-03-19 06:00:28,LTC,"Sold 0.6105 LTC/ZAR @ 3,063",S_LTC_033,4030ca01,-0.09576543,2515.98,240.94,293.33,52.39,0.00
2021-03-19 06:00:28,LTC,"Sold 0.6105 LTC/ZAR @ 3,063",S_LTC_033,63a2caed,-0.50000000,2982.00,1491.00,1531.50,40.50,0.00
2021-03-19 06:00:28,LTC,"Sold 0.6105 LTC/ZAR @ 3,063",S_LTC_033,3c0b9d54,-0.01473457,3149.00,46.40,45.13,-1.27,0.00
2021-03-19 06:00:29,XBT,"Sold 0.007 BTC/ZAR @ 885,000",S_XBT_056,49c46d4a,-0.00330454,844000.00,2789.03,2924.52,135.49,0.00
2021-03-19 06:00:29,XBT,"Sold 0.007 BTC/ZAR @ 885,000",S_XBT_056,ac9cd27f,-0.00369546,862000.00,3185.49,3270.48,85.00,0.00
2021-03-19 06:17:48,LTC,"Sold 0.0846 LTC/ZAR @ 3,063",S_LTC_034,3c0b9d54,-0.08460000,3149.00,266.41,259.12,-7.29,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00332 BTC/ZAR @ 879,510",S_XBT_057,ac9cd27f,-0.00130454,862000.00,1124.51,1147.35,22.84,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00332 BTC/ZAR @ 879,510",S_XBT_057,ba3528ca,-0.00201546,852000.00,1717.17,1772.62,55.44,0.00
2021-03-19 11:50:38,XBT,"Sold 0.00168 BTC/ZAR @ 879,508",S_XBT_058,ba3528ca,-0.00168000,852000.00,1431.36,1477.57,46.21,0.00
